01/09/2013 12:00,might be  an interesting  night session in es lolthx  u  bac,Unknown
01/09/2013 12:01,bac puking chunks of cdos all over fed reserve,Unknown
01/09/2013 12:01,craigmac91 bac bt additional  500 today not worried,Unknown
01/09/2013 12:01,bac short 1141,Unknown
01/09/2013 12:02,bac a little bit of a hft overkill here don39t u think this is a disgrace especially since cs had even upped their target price,Bullish
01/09/2013 12:02,bac  sheeeeeeeeeeeeeeeeep nice 5 loss   cant wait for the 20cent bounce and everybody buying it and saying its going to 18,Unknown
01/09/2013 12:05,bac under 12 window to wedge support 97510 w 117 earnings caveat xlf httpstkscokiln,Unknown
01/09/2013 12:06,bac she going to get clocked at the close look out,Unknown
01/09/2013 12:06,bac is dirty,Unknown
01/09/2013 12:07,bac  a bouce or a further collapse on the close,Unknown
01/09/2013 12:08,bac not selling,Unknown
01/09/2013 12:10,bac seem to collapse   fine i39m short but setup and momentum are lost on bullish side,Unknown
01/09/2013 12:10,bac lol went long higher real long but add more if this dives on close   nothing changed bogus downgrades for buy side b4 earnings,Unknown
01/09/2013 12:10,bac wfc missed their number last quarter doubt it happens 2 quarters in a row,Unknown
01/09/2013 12:11,bac if your looking to short a stock here it is it will go to 9 and change easy,Unknown
01/09/2013 12:13,bac the jimcramer curse continues  what a 39lemon39 he has become,Unknown
01/09/2013 12:14,bac warnings in the chart and mentioned here all weekend by myself  blackbetty had great chart as well,Unknown
01/09/2013 12:14,bac how can it be undervalued one week and overvalued the next,Unknown
01/09/2013 12:15,bac bearish on level2,Bearish
01/09/2013 12:15,bac over 259950 traded  my lord,Unknown
01/09/2013 12:16,bac good luck to longs and shorts  dont be greedy as sampp1437 is where im looking to buy,Unknown
01/09/2013 12:16,bac this is bound to temp the big money to squeeze at close,Unknown
01/09/2013 12:18,bac remember yesterday39s close could do it again,Bullish
01/09/2013 12:20,bac poised at least to 1119 imho,Unknown
01/09/2013 12:20,of course the markets are back up we just had a little profittaking the last 2 days bac is a little concerning though,Unknown
01/09/2013 12:21,bac eventually bac shares will cost 30 dollars,Unknown
01/09/2013 12:21,quoteushie bac eventually bac shares will cost 30 dollarsquotgt talk about this week  not in months or years ,Unknown
01/09/2013 12:22,bac lod,Bearish
01/09/2013 12:24,quotwhen you dance with the devilquot new blog post httpstkscobhqt c jpm bac gs wfc,Unknown
01/09/2013 12:30,bac  lod,Unknown
01/09/2013 12:36,bac chart  trading in a well defined channel i think it still will move lower from here possibly 1050 httpstkscooin4,Unknown
01/09/2013 12:37,bac timing was perfect 60 cent move in opposite direction lol,Unknown
01/09/2013 12:37,bac nice fight at the 20ma,Unknown
01/09/2013 12:38,bac timber,Unknown
01/09/2013 12:41,kifmonster good call on bac,Unknown
01/09/2013 12:41,bac hold this support may just want to breathe it39s had a hell of a run,Unknown
01/09/2013 12:41,bac you longs have been crammered  endperiod,Unknown
01/09/2013 12:41,bac will be buying bac at 11  selloff overdone,Unknown
01/09/2013 12:42,bac andrewunknown agree 100  lows of the day and insane volume  very uneasy holders waiting for friday,Unknown
01/09/2013 12:42,lol    bac  i need  to do more  fun trades  in 2013  yabba  dabba  dooo,Unknown
01/09/2013 12:44,bac how the hell did bac close its gap in am and then flush everyone down with it   very clean chart  no gaps to close up there flush,Unknown
01/09/2013 12:45,adding bac if it hits 1099,Unknown
01/09/2013 12:46,wallstreettwit bac look at the sell orders 100300 now look at buy orders whos zooming whom,Bearish
01/09/2013 12:46,since bac broke the 1150 supp area next target for me is 1125 and all i39m saying is can39t wait to trade the banks for earnings,Unknown
01/09/2013 12:47,bac bet the 12 calls are flying off the shelf ,Unknown
01/09/2013 12:47,bac crisis rebound pocket quotandrewunknown httpstkscodhs4quot,Bearish
01/09/2013 12:48,atlantatweeps long or short bac  are you long aapl  short fb  i am looking to get long bac at 11,Unknown
01/09/2013 12:49,goog iwm fb all closing near hod aapl xlf c bac etc closing at lod,Bullish
01/09/2013 12:49,bac no no no wrong way not up got to fill my new order before earnings,Unknown
01/09/2013 12:49,bac quotcurrent valuation appears to be ahead of the companys near to intermediateterm performancequot that one statement is taking off 5,Unknown
01/09/2013 12:50,current holdings ddd trimmed some fb hd pot and v stoped out of bac at 1174 glad i got out of aapl yesterday,Unknown
01/09/2013 12:50,bac beautiful channel pattern on todays 30min chart 1stbroke the run away gap speed reisitance line2down to amp balance off channel bottom,Bullish
01/09/2013 12:50,wallstreettwit bac yes indeed take a look for yourself nickel dimers dumping 100200while on buy side 5000,Unknown
01/09/2013 12:51,bac will be a teenager within 6 months looking to add,Unknown
01/09/2013 12:52,quotsejd213 wallstreettwit bac take a look for yourself nickel dimers dumping 100200while on buy side 5000quot another cnbc hack job,Bullish
01/09/2013 12:53,bac closed the new year39s gap you might putting in a tall order thinking it will sink lower,Unknown
01/09/2013 12:54,sledge cmon u know this is all just bc of that absurdly unfair cs dg swiss bank haters gonna hate sarc bac,Unknown
01/09/2013 12:55,quotbencbanks whenever a leading sector takes dive like this take notice spy xlf bacquot,Unknown
01/09/2013 12:57,if i wasn39t already committed to my weekly allotment of weeklies i39d buy the bac 1150 call11 put strangle for 014 could get sporty,Unknown
01/09/2013 12:57,bac previous shr runup into earnmaybe opposite this time,Unknown
01/09/2013 12:59,bac will be watching tmrw new year39s gap closed,Unknown
01/09/2013 13:00,bac advising to monitor the pa for 3 days after today39s nasty candle,Unknown
01/09/2013 13:00,wallstreettwit of course bac may trade between 11251165 for a few weeks so what,Unknown
01/09/2013 13:01,bac look at the run since august not to mention jan 2012 some give back to be excepted,Unknown
01/09/2013 13:02,bac  some of the bac cult now soften their stance a little  very possible bac will go into the 10s,Unknown
01/09/2013 13:03,all i can say is thank god herb greenberg isnt covering bac lol,Unknown
01/09/2013 13:05,bac buy it up cheap will be talking to you at 15,Unknown
01/09/2013 13:08,amazing how some ppl think a stock goes straight up bac has been running since 080312 hello,Unknown
01/09/2013 13:09,reddogt3live excellent call on bac hope you share an update soon thnx,Unknown
01/09/2013 13:12,rt nobullshytraderworst performers of the day go to qcor rimm gway ann srpt gme nflx bac ocz vrng swhc despite quotrosyquot market,Unknown
01/09/2013 13:13,bac i never realized how many newbos needed quotdepend quot when a stock rinsesi would hate to see you when something really big happens man up,Unknown
01/09/2013 13:16,bac 4 distribution days last 12 trading days,Unknown
01/09/2013 13:20,bac quite a few of you so called traders need to put on your big boyclothesstock drops 55 and youd think the world has come to an end,Unknown
01/09/2013 13:20,bac credit suisse analyst moshe orenbuch on wednesday downgraded bank of america to a neutral rating from an quotoutperformquot rating amp 12sh,Unknown
01/09/2013 13:21,bac volume was double normal daily volume on the downside today httpstkscogior,Unknown
01/09/2013 13:23,bac will have to work and develop a new base in this area httpstkscoahyn,Unknown
01/09/2013 13:27,bac nice volume spikes at the eod next week should be fun,Bearish
01/09/2013 13:29,f menax73  strange downgrade of bac downgraded to neutral but upgraded ps from 11 to 12 one never knows when analysts will pop up,Unknown
01/09/2013 13:32,bac small gap to fil  1100  hmmm some chances we fill it in the morning  crazy chart  ,Bullish
01/09/2013 13:41,recap of the day puts yhoo  good calls gnw  good calls from last week bac  really really really bad puts bac  good,Unknown
01/09/2013 13:46,mikoul bac smart move selling for a small loss as you will have a better opportunity to buy in at a cheaper price most likely,Unknown
01/09/2013 13:49,bac  was really horrible today is it going to keep doing the same all week i am a buyer at 9,Unknown
01/09/2013 13:50,quotchaku bac  was really horrible today is it going to keep doing the same all weeki am a buyer at 9quotlt i don39t think you39ll be buying,Unknown
01/09/2013 13:51,bac that is one ugly candle only cure for that is a nice big bullish engulfing tomorrow,Bearish
01/09/2013 14:00,bac lots of profits here to lock in before earnings added to todays sell action greed can be very expensive 6 months teens or sooner,Unknown
01/09/2013 14:05,bac it might hold the 21 day,Unknown
01/09/2013 14:09,imo bac has further downsidefor now   distribution on 318 million shares should be respected no positionnext support 1080,Unknown
01/09/2013 14:12,bac only positive with volume today is those that wanted out from years ago are out that is it  can39t imagine anymore selling,Unknown
01/09/2013 14:18,bac ugly candle for sure but held the 21 day and 236 fib from mondays hoy,Unknown
01/09/2013 14:28,bac could be a new 52 wk closing high on friday or a new 2013 low,Unknown
01/09/2013 14:38,bac will hold overnight my short 1141  chart show heavy pinktrend amp last 11 gap to filled httpstkscogip1,Unknown
01/09/2013 14:46,bac that is one ugly candle only cure for that is a nice big bullish engulfing tomorrow if no engulfing in am i would advise selling,Unknown
01/09/2013 14:53,bac volume was crazy take a look against others will take few day to reverse imo gt httpstkscojilh,Unknown
01/09/2013 14:54,financials could be foreshadowing a pullback in the spy httpstkscomikv c bac gs ms xlf spx dia,Unknown
01/09/2013 14:58,bencbanks leaders lead bac gton which side is the question even aapl is broken since few week medium outlook does not look bright,Unknown
01/09/2013 15:08,bac jpm big  players already made money on banks quarterly resultsbac and jpm will slide tomorrow,Bullish
01/09/2013 15:16,blackbetty bac too bad more investors didn39t listen to you where are they now out 1220 friday back in 1135 awesome now i39ll hold,Unknown
01/09/2013 15:17,bac blackbetty too bad more investors didn39t listen to you where are they now out 1220 friday back in 1135 awesome now i39ll holdquot,Unknown
01/09/2013 15:36,bac was downgraded today guys chill out,Unknown
01/09/2013 15:42,5 consolidation days and five reasons why we could pullback daily analysis  httpstkscooioi spy aapl goog spx bac,Unknown
01/09/2013 15:44,quotchristopherbrecher bencbanks i can39t believe how many people recommended bac at 12quot  would you buy bac at 10,Unknown
01/09/2013 15:51,bac even if a gap fill is not a quotlawquot for me right now i will bet against the 11 gap ohhh no ,Unknown
01/09/2013 15:52,still holding nok like a rock  i remember when bac had some bad days last year the rocks didn39t blink and    hit a double,Unknown
01/09/2013 15:54,cramer said don39t by nok  you know what that means hint he said don39t buy bac  5,Unknown
01/09/2013 15:57,our free market video with setups for thursday quotjack be nimblequot aapl aig bac jcp chk spy httpstkscohivx,Unknown
01/09/2013 15:58,we held our crus position let go of goog puts today for a small loss make more lose less is key we had great winners today bac c puts,Bullish
01/09/2013 16:01,bac would wait til 10 is tested again may just do it next wk with earnings i sure hope so that would be a primo entry point,Unknown
01/09/2013 16:20,bac added to my pos valuation downgrade amp not related to any structural issues,Unknown
01/09/2013 16:20,bac banks typically run up to earnings amp then sell offlooking for this to happen by eow,Unknown
01/09/2013 16:33,chart analysis httpstkscogipo bac sbux dnkn lvs mgm,Unknown
01/09/2013 17:02,smoog nice move down on bac today did you put some shorts on sell some calls buy any puts sell any shares near the high monday,Unknown
01/09/2013 17:30,bac massive distribution day a pullback was bound to happen its natural see chart wnotes   httpstkscojimd,Unknown
01/09/2013 17:33,maximuss keep in mind creditsuisse downgraded bac but raised their price target from 11 to 12 imo if you39re long adding some now is ok,Unknown
01/09/2013 17:33,bac today is no surprise and nothing new this stock is highly manipulated gap set up the opportunity for shorts,Unknown
01/09/2013 17:43,callmecrazy i will be adding some bac later this month  i see another sell off coming related to debtceiling talks banks financials,Unknown
01/09/2013 17:43,aapl weekly daily intraday analysis  wake up  other names fb bac celg msft posted video httpstkscooioz,Bullish
01/09/2013 17:51,brendonchan downgrade didn39t jpm get downgraded a few days ago from gs did it act the anything similar bac just hit lotta stops,Unknown
01/09/2013 18:01,brendonchan gs downgraded jpm on 4th sell side opinion doesn39t matter but price action bac was weak since days ago,Bearish
01/09/2013 18:19,brendonchan either yesterday or two days ago when it gapped up but erased all c jpm went above recent high so bac was relatively wk,Bullish
01/09/2013 18:23,bac last time we saw a candle like this was back in mid nov ultimately was a near term pivot i39m long,Unknown
01/09/2013 18:28,quottraderrl23 bac last time we saw a candle like this was back in mid nov ultimately was a near term pivot i39m longquot,Bullish
01/09/2013 18:35,quotmaximusanalysis aapl weekly daily intraday analysis  wake up   fb bac celg msft posted video httpstkscodhtqquotgtmust to watch,Unknown
01/09/2013 18:42,2kaykim last time you shorted bac in the 9s saying this will crash and burn with your engulfing candles well how did that worked out,Unknown
01/09/2013 18:42,bac china exports jump 14 vs expected 4  markets will be blazing triple digits tomorrow,Bullish
01/09/2013 18:44,bac is now running up against a ton of lt resistance at 12 to 17 we39re getting indications of it breaking into a lt trading range now,Unknown
01/09/2013 18:45,bac should go lower on volume shortterm outlook 4 tmorrow amp roadmap 4 short watch supportreversal httpstkscoehto,Bullish
01/09/2013 18:51,bencbanks i39vee done the same bac analysis with one minute chart with supports level  httpstkscofiuj  ,Unknown
01/09/2013 19:53,why the market has topped xlf spy qqq bac aapl c fas faz  httpstkscogipv,Unknown
01/09/2013 20:00,bac st trending down lt nothing but upside buy the dip,Unknown
01/09/2013 20:09,bac going to absorb the pain during this dip for a long term run to 15,Unknown
01/09/2013 20:13,quotstandpointcapital why the market has topped xlf spy qqq bac aapl c fas faz  httpstkscomilfquot interesting thesis,Unknown
01/09/2013 20:22,bac bac still have may gaps to fill past 2 and half months,Unknown
01/09/2013 21:20,bac like i said right now i am holding only my long term warrants it may be time to buy back the shorter term calls or maybe leaps,Unknown
01/09/2013 22:30,a repost we are calling a market top spy xlf qqq iwm bac c jpm fas faz httpstksconime,Unknown
01/10/2013 03:50,bac buffet vs short sighted analysts with no rationale except technical yea i39ll hold with buffet on this one,Unknown
01/10/2013 04:40,bac    httpstkscochpn,Bearish
01/10/2013 04:52,bac long at 1135 with 050 cent stop,Unknown
01/10/2013 04:52,quotplanmaestro buffett says banks cleared pose no threat to us httpstkscogird bacquot 9 yr horizon why he makes big money,Unknown
01/10/2013 05:03,bac  go long,Unknown
01/10/2013 05:05,bac vol drag down in first minutes of premrkt after 8am and level to is to seller like yesterday httpstkscoehve,Unknown
01/10/2013 05:13,bac seems a bit overdone based off 1 analyst downgrade prolly had  some puts they needed to close out before er,Unknown
01/10/2013 05:17,watchlist fb nok bac rimm swy amrn f,Unknown
01/10/2013 05:19,last nights video  aapl weekly daily intraday analysis  wake up  other names fb bac celg msft posted video httpstkscogiru,Unknown
01/10/2013 05:28,bac  still long 15 on july 4th  20 on christmas  stock buybacks and higher dividend to come in 2013  history fading ,Unknown
01/10/2013 05:33,bac had great run but was extended from 8day ma and violated upper level stops yesterday  httpstkscolipg,Unknown
01/10/2013 05:43,bac  stock oversold  wells fargo will turn the lights back on come friday morning pop  pop pop small pop,Unknown
01/10/2013 05:47,bac oneday doesnt make a market now some of you are bslapping yourselves for selling at a loss you btfd not sscalp and panic,Bearish
01/10/2013 05:51,bac  i suspect this bounce will get sold off and we39ll break the lows from yesterday in due time  markets are close to a top imho,Bearish
01/10/2013 05:54,bac if 20day doesn39t hold some well defined ds targets exist res on bounce back is at 117595  httpstkscomin1,Unknown
01/10/2013 05:55,bac decent bounce this morning,Unknown
01/10/2013 06:02,bac not sure but look like a bull trap one small pop amp resume to yesterday to fill the others gap b4 coing over 12 imho,Unknown
01/10/2013 06:06,bac amazing support in 114050 will revisit 12 pretty soon,Bearish
01/10/2013 06:07,staying long with leap calls in bac despite the peaks and valleys occurring over the next few months can39t stomach day trades,Bearish
01/10/2013 06:07,bac more sellers in row in l2 than buyer overall right now on nyse amp nsdq,Unknown
01/10/2013 06:19,quotreformedbroker buffett up 3 billion on his bac warrants today not including all the interest he39s been paid the mozart of investingquot,Unknown
01/10/2013 06:22,quotreddogt3live quotreformedbroker buffett up 3 billion on his bac warrants today not including all the interest he39s been paid,Unknown
01/10/2013 06:25,bac  shorts may have to clean thier shorts,Unknown
01/10/2013 06:25,bac latest stock to prove warren buffet39s genius up 3b on warrants  interest avoid herd mentality at all costs ht reformedbroker,Bearish
01/10/2013 06:26,rtreformedbroker quotbuffett is up 3 billion on his bac warrants todayquot brkb,Unknown
01/10/2013 06:31,financial earnings preview httpstkscogisq jpm bac wfc blk axp c pnc,Unknown
01/10/2013 06:40,bac broke out to the upside this am from consolidation httpstkscokiqf,Unknown
01/10/2013 06:47,bac 15 min gartley 222 back to the bc area at least httpstkscobhup,Unknown
01/10/2013 06:52,quotblackbetty bac 15 min gartley 222 back to the bc area at least httpstkscochrxquot,Unknown
01/10/2013 06:56,lets see if get the 101030 buy programs today spy qqq xlf bac,Unknown
01/10/2013 06:57,bac buffett up 3 billion on his bac warrants today not including all the interest he39s been paid the mozart of investingquot,Unknown
01/10/2013 06:58,bac buffett like bac 3b more,Unknown
01/10/2013 06:58,long bac,Unknown
01/10/2013 06:59,bac how you shorts looking ,Bearish
01/10/2013 07:00,bac wonder where all the big talking sheep are proclaiming bac heading to 9 baaaah,Unknown
01/10/2013 07:01,texastrade you dont hear much today from those trash talking shorties bac wiped them cleanmost still breast feed dumb newbies,Unknown
01/10/2013 07:03,bac covered amp long  don39t fight the market,Unknown
01/10/2013 07:05,lov the info  reddogt3live t3live morning cal httpstksconioh bullish bias remains intact despite quiet market spy aapl bac fb,Unknown
01/10/2013 07:09,bac don39t get too excited bulls it may be all she wrote,Unknown
01/10/2013 07:10,bac what was support now becomes resistance around 1190 to 1200 httpstkscoiisy,Unknown
01/10/2013 07:10,warren buffett  more like the lawrence welk of investing  bac,Unknown
01/10/2013 07:10,lots of bac shorts gonna want to cover today in case of big beat by wfc tomorrow morning,Unknown
01/10/2013 07:11,bac long anticipating good wfc earnings tomorrow,Unknown
01/10/2013 07:12,been slowly getting out of this market for weeks and getting hedged spy iwm tza tna bac f,Unknown
01/10/2013 07:21,sledge sheeps now crying about longs very dysfunctional maybe bac hammer slapped him stupid u think,Unknown
01/10/2013 07:22,bank of america weekly chart  httpstkscodhwl  equities bac stocks trading,Unknown
01/10/2013 07:26,bac funny how sheeps who short whine like babies when they dont get their way bac chart tells the story,Unknown
01/10/2013 07:26,bac would try coming back around 118 today  httpstkscomio9,Bullish
01/10/2013 07:29,bac weak chart get out of it now,Unknown
01/10/2013 07:30,bac sentiment is down 47 get out of the stock,Unknown
01/10/2013 07:31,dadem youre right just having some fun with the hammer but bac chart indicates higher peace,Unknown
01/10/2013 07:31,bac ha guess not,Bearish
01/10/2013 07:52,bank of america bearish chart  httpstkscofixn  equities bac stocks trading bofa,Bearish
01/10/2013 07:58,nflx and bac are bull39s baby,Unknown
01/10/2013 07:59,tarhinitrade bac was consolidating and taking a breather21 day was at 1135 rangeso back up and ready to take out 1250 next week,Unknown
01/10/2013 08:02,if you chased this gap up today that sucks we warned last night spy xlf c bac qqq iwm httpstkscooist,Unknown
01/10/2013 08:02,bac wait for it to setup again looks like it will retest 1066 for sure,Unknown
01/10/2013 08:02,nok cramer admits nok is a comeback which he missed again last time it was bac sorry that happens when u only think aapl exists,Unknown
01/10/2013 08:21,bac took out some more at 1162 will revisit,Unknown
01/10/2013 08:22,bac don39t think there is any rhyme or reason to these moves it is pure manipulation by big money players short trigger stops cover,Unknown
01/10/2013 08:28,bac this stock is going higher1518 in its sights for this yera,Unknown
01/10/2013 08:29,bac maybe even before summer,Unknown
01/10/2013 08:30,bac the bottom line is that the company will be buying back shares so it will trade above tbv that is simple fact,Unknown
01/10/2013 08:30,bac right now it is trading at a discount to tbv tbv is increasing the stock will trade above tbv this year that means 15 this year,Bearish
01/10/2013 08:31,bac the credit suisse report was completely backwardlooking stocks trade looking out 69 months into the future,Unknown
01/10/2013 08:33,bac 2040 is tangible book value,Unknown
01/10/2013 08:45,i think ptbv is in the 13 range while pbv is in the 20 range quotwallstreettwit bac 2040 is tangible book valuequot,Unknown
01/10/2013 08:55,bac better day for me than yesterday,Unknown
01/10/2013 09:00,bac hopefully back to 12 like yesterday never happened,Bearish
01/10/2013 09:02,its good to see hedge funds are still buying banks bac gs c  market sell off and we are still up 21pts  dia,Unknown
01/10/2013 09:08,bac  wow 585000 on the gid  1168 that is a big push short squeeze ,Bullish
01/10/2013 09:11,bac over 600k on the bid now 1168  pressure building up ,Unknown
01/10/2013 09:19,banks and facebook xlf fb gs bac c stocks that deep pock hedge funds are buying algo dont b mad 4 no sell offcant fight the fed spy,Unknown
01/10/2013 09:22,bac at hod,Unknown
01/10/2013 09:24,jpm bac c spx breaking this 5year line would be awesome for the banks and spy httpstkscobhwh,Unknown
01/10/2013 09:24,stock buyback of bac should improve valuation immediately we need to break 15 first should happen after stress tests,Unknown
01/10/2013 09:25,bac seen so many quotugly red candlesquot in the past 6 months you learn to recognize the games and see through them to the reality,Unknown
01/10/2013 09:25,bac wonder how far it will run if it breaks hod  anyone,Unknown
01/10/2013 09:27,bac hope the mm at cs  got as low as they wanted it yesterday with that noise  incredible,Unknown
01/10/2013 09:40,bac wfc cnbc was talking about wfc turning in solid earnings tomorrow maybe better than expect banks should take off if that is the case,Unknown
01/10/2013 10:07,bac looks like we could be putting in a temporary double top   the overall market looks toppy httpstkscodhxx,Unknown
01/10/2013 10:09,bac bac closes at 12 today  opens tomorrow at 13  wfc blows away estimates,Unknown
01/10/2013 10:11,bac   wells fargo has been strong in new loans and refinancing loans their earnings on friday will squeeze the bac shorts shame on cs,Unknown
01/10/2013 10:20,bac struggling with the 15 min 20 ema looking at negative divergence and the soon to be macd crossover,Unknown
01/10/2013 10:22,bac at hod once againno wait new hod,Unknown
01/10/2013 10:24,bac cs call self interest must have a short interest invested,Unknown
01/10/2013 10:26,bac is getting a bid here,Unknown
01/10/2013 10:50,10000 16 monthly xlf jan puts traded ahead of wfc er maana  big expectations for banks could sell the news bac jpm c,Bullish
01/10/2013 10:58,bac another new hod,Unknown
01/10/2013 10:58,let39s not forget bac setteld with fnma that was the 1 issue keeping the share price down,Unknown
01/10/2013 10:59,its good to fin get a sell off today so we can start the upside again c jpm bac xlf spy bull lives on go program buy here is 1 in xlf,Unknown
01/10/2013 11:03,quotmarklarson i think ptbv is in the 13 range while pbv is in the 20 range quotwallstreettwit bac 2040 is tangible book valuequotquot,Unknown
01/10/2013 11:03,bac erasing the losses from yesterdays sell off 12 by tomorrow,Unknown
01/10/2013 11:06,bac the tbv number is from q3 2012 this is 2013 looking backward like that which credit suisse does is just being deceptive,Unknown
01/10/2013 11:07,timeday agreed  long bac sport around 1176 resistance around 1215,Unknown
01/10/2013 11:10,bac longer term chart httpstkscoiiug,Unknown
01/10/2013 11:11,bac short term chart httpstkscolisf,Unknown
01/10/2013 11:29,bac general market looks heavy and soft at this time httpstkscoehyf,Unknown
01/10/2013 11:30,bac  fully reshorted,Bullish
01/10/2013 11:34,quotstckpkr7000 bac  fully reshortedquot gt i hope 4 u it39s a joke   havr ulook  level ii  ,Unknown
01/10/2013 11:35,bank earnings  they will be solid but we39ve come pretty far pretty fast sell the news opportunity for some most likely xlf bac jpm gs,Unknown
01/10/2013 11:41,bac no joke too much technical damage toppy markets too far too fast and everyone is already in the name,Unknown
01/10/2013 11:51,bac weekly 1150 call11 put strangle mentioned yesterday  014 can be sold now for 030 doh,Bullish
01/10/2013 11:53,bac if we can close above 10 sma 1178 ,Unknown
01/10/2013 11:56,bac yet another hod,Unknown
01/10/2013 11:57,quotlongfan bac if we can close above 10 sma 1178 quotit seems  we are going to 1187 8 sma bullish,Unknown
01/10/2013 11:58,gs will be 2013 version of bac100 ,Unknown
01/10/2013 12:00,bac  dow headed for 13500 spy boke hod hold on to your get out button,Unknown
01/10/2013 12:00,jpm bac market players will keep up the market today maximum in order to minimize their risk of market selling off,Unknown
01/10/2013 12:02,bac insane but other side of yesterday level ii is crazy running ,Unknown
01/10/2013 12:03,bac out 1178 waiting for a pullback if we have one today ,Bullish
01/10/2013 12:05,strong buy programs got to love them bac iwm xlf all china plays sina cat bidu,Unknown
01/10/2013 12:06,bac  markets are within 23 of a top imho bac will see 11 in the not too distant future,Unknown
01/10/2013 12:06,bac anyone have a photo of this cs guy that talked bac down i want an image of this guy in my head to know a clown when i see one,Unknown
01/10/2013 12:08,bac  this is a trading vehicle folksstop getting personally attached and many r wearing rise colored glasses short term,Bullish
01/10/2013 12:09,quotstckpkr7000 bac will see 11 in the not too distant futuregt call your trade when u short bac i39d like to see it  ,Unknown
01/10/2013 12:10,bac power hour new highs ,Unknown
01/10/2013 12:10,you cannt fight the fed cheap money is the only thing that matters bac can hit 20 this year big buy programs spy xlf gs amp china plays,Unknown
01/10/2013 12:11,bac now really confused went looking and 1713 cs says httpstkscolit7 so who said what when and why,Bearish
01/10/2013 12:13,bac  shorts will cover in last hour they do not want to risk the profit from yesterday knowing good wfc earnings tomorrow morning,Bullish
01/10/2013 12:13,bac great comeback congrats to those who saw a buying opp yesterday patience is how the game is played,Unknown
01/10/2013 12:14,bac now trading at a 25 premium to wfc this pig is primed for a serious pullback,Unknown
01/10/2013 12:14,bac will begin to run into some resistance from near term down trend at 1184 httpstkscoai4b,Unknown
01/10/2013 12:18,markhannon bac what in the world are you talking about it trades at a huge discount to wfc by any reasonable metric,Unknown
01/10/2013 12:23,bac harami,Unknown
01/10/2013 12:33,bac i39m hanging tough  big boys setting up for tomorrow ,Unknown
01/10/2013 12:35,riz hmm  bac has had a massive run already plus it is still gamey i will play wfc for now httpstkscogiv2,Bearish
01/10/2013 12:41,bac  12 the volume of yesterday,Bullish
01/10/2013 12:42,bac inside day setting up for bac ,Unknown
01/10/2013 12:43,quottraderrl23 bac last time we saw a candle like this was back in mid nov ultimately was a near term pivoti39m longquot time stamp 19 843pm,Unknown
01/10/2013 12:44,quottraderrl23 bot more bac 1148quot time stamp 19 144pm,Unknown
01/10/2013 12:44,quottraderrl23 bac pullback in bac is buyablequot time stamp 19 135pm i think you guys get it,Unknown
01/10/2013 12:47,bac  i see we have some himble folks on here bac will be lower in the coming weeks  bank on that,Unknown
01/10/2013 12:54,bac 100 cash gti will never listen to the sirens say quotkeep ur trade overnight it will gapupquot never i promise ,Unknown
01/10/2013 12:56,teycir bac holding my lotto put play for tomorrow i39m bearishgt something tell me that u will lost ur premium but i can39t b wrong ,Unknown
01/10/2013 12:58,bac no  volume on buy side gt level2 peoples like me take the profit of the day i suppose,Unknown
01/10/2013 13:04,bac i take a quotgood hitquot yesterdayquot but those are the best lesson   i will remember gt quotnever keep overnight u never know futurequot,Unknown
01/10/2013 13:05,help us 1second investor survey where do you regularly view stock price charts amp graphs heregt httpstkscoai4w aapl bac fb nok,Unknown
01/10/2013 13:15,bac  long term up trend chart httpstkscobhxa,Unknown
01/10/2013 13:17,bac hoping wfc has good numbers  should move clouds away,Unknown
01/10/2013 13:23,bencbanks wfc might give the chance if it does i will load back into bac still holding full position on qid glad that i didn39t add,Unknown
01/10/2013 14:08,can the rally continue san bac c jpm,Unknown
01/10/2013 14:21,bac  pull up a 5 year chart with rsi macd stoch etc ya think bac is ready for some give back,Unknown
01/10/2013 14:25,bac it makes me nervous when people quotbelievequot technical analysis it is just selffulfilling prophecy based on nothing all gaps must fill,Bullish
01/10/2013 14:26,bac market will explode tomorrow  sampp breaks 1500 for first time since late 2007  money will pour in  this is the year of the recovery,Unknown
01/10/2013 14:32,wfc positions in place for possible upside in the mortgage banking business  won39t tell you much about gs but definitely will for bac,Unknown
01/10/2013 14:34,my t3live daily recap httpstkscochup market breaks out of mini upper range out after rest spy aapl bac moo,Unknown
01/10/2013 14:37,good day today yhoo put continues to pay off dell calls good aig calls good lf calls good fmmc wash bac calls outweighed puts,Unknown
01/10/2013 14:40,bac strong close today,Unknown
01/10/2013 14:54,sejd213  got 1500 bac shares 1145 yesterday thanks for your confident,Unknown
01/10/2013 15:12,bac fights for its life in a nyc courtroom tomorrow3 bill plus at stake,Unknown
01/10/2013 15:25,mattmatt got to hand it to buffet i thought he was a dope for buying bac when he saw further into the future than i did,Unknown
01/10/2013 15:47,bac just goes to show ken lewis didn39t deserve the head of bac a rush to be the biggest             loser,Unknown
01/10/2013 16:08,bac holding long long until above 20 in since 33909 just keep watching it go up up up it can go down some but no big deal,Unknown
01/10/2013 16:27,yhoo cramer kiss of death thanks bro can i get a bac and jdsu cramer nudge jimcramer kifmonster,Unknown
01/10/2013 16:55,bac up today because quotchartly quotblackbetty bac 15 min gartley 222 back to the bc area at least httpstkscobhybquotquot,Bearish
01/10/2013 17:13,bac close ah on hod  hope wells beats tomorrow and we can run over 12,Bullish
